"Date","T_treatment","GPP","GPP_SE","Ra","Ra_SE","LA","LA_SE","Tair_SE","LM","LM_SE","WM","WM_SE","RM","RM_SE","litter","litter_SE","tnc.conc","tnc.conc_SE","BMratio","SMratio","BMratio_SE","SMratio_SE","FRratio","IRratio","CRratio","BRratio","FRratio_SE","IRratio_SE","CRratio_SE","BRratio_SE","Rd.foliage.mean","Rd.stem.mean","Rd.branch.mean","Rd.fineroot.mean","Rd.intermediateroot.mean","Rd.coarseroot.mean","Rd.boleroot.mean","Treatment","treatment.no","Tair"
2013-03-30,"ambient",2.0306287028742,0.00718618931410541,NA,NA,0.933460167508251,0.0192722115407553,0.484612189662608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.420482194931716,0.579517805068284,0.0308746747153355,0.0308746747153355,0.487204566457124,0.382550442146254,0.0582562393804741,0.0719842021410957,0.0212850485655855,0.0209287978018064,0.00506554146823481,0.00435320546518312,0.00547900420597965,0.00100251404407086,0.00203203087015736,0.00885997192646376,0.00485663194500266,0.00266218381333343,0.0013134036002899,"ambient",1,22.803740490527
2013-03-31,"ambient",1.565689149102,0.00641145902107233,NA,NA,0.943865651549641,0.0189568056892358,0.405644110458791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.419367447899788,0.580632552100212,0.0306955273029103,0.0306955273029103,0.486338313060673,0.382210723400144,0.0587956490043674,0.0726507225312911,0.0212597300453495,0.0209001806633872,0.00511244462997773,0.00439351292319407,0.00580722900355474,0.00097855806477611,0.00198347365568271,0.008168764602523,0.00447774365981028,0.002454494560509,0.00121093892033996,"ambient",1,21.9341621011489
2013-04-01,"ambient",2.0510506882554,0.00755735932145846,NA,NA,0.954271135591031,0.018641513742165,0.468228242271097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41825270086786,0.58174729913214,0.030516379890485,0.030516379890485,0.485472059664222,0.381871004654034,0.0593350586282607,0.0733172429214864,0.0212344115251136,0.0208715635249681,0.00515934779172064,0.00443382038120503,0.00612042251381049,0.00104526539899235,0.00211868509056983,0.00854294013706024,0.00468284959797292,0.00256692426792321,0.00126640675909617,"ambient",1,21.1565151851904
2013-04-02,"ambient",2.1612356970282,0.00849747486902439,NA,NA,0.964676619632422,0.0183263415784843,0.548357342759127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.417137953835932,0.582862046164068,0.0303372324780597,0.0303372324780597,0.484605806267771,0.381531285907924,0.059874468252154,0.0739837633116817,0.0212090930048776,0.020842946386549,0.00520625095346356,0.00447412783921598,0.0059169249002464,0.00101302311176078,0.00205333206796977,0.00859302677212247,0.00471030480368688,0.00258197395772288,0.00127383160957686,"ambient",1,20.9219672595608
2013-04-03,"ambient",0.8803771276014,0.00544598323205686,NA,NA,0.975082103673812,0.0180112954863136,0.177412873729722,12.6457746068298,1.70851197817766,28.1493100050902,4.97001068182753,NA,NA,NA,NA,NA,NA,0.416023206804005,0.583976793195995,0.0301580850656345,0.0301580850656345,0.48373955287132,0.381191567161814,0.0604138778760473,0.0746502837018771,0.0211837744846416,0.0208143292481299,0.00525315411520647,0.00451443529722694,0.00485501707849901,0.000767216197014746,0.00155509741298795,0.00720581148378449,0.00394989674146548,0.00216515298843838,0.00106819060199779,"ambient",1,20.4911840863412
2013-04-04,"ambient",1.1966677661718,0.00660746653329722,NA,NA,0.982050751649508,0.018087241284781,0.140876833400354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.414089583488093,0.585910416511907,0.0298497766483753,0.0298497766483753,0.482873299474869,0.380851848415704,0.0609532874999405,0.0753168040920724,0.0211584559644056,0.0207857121097108,0.00530005727694939,0.00455474275523789,0.00514471236036661,0.00077385238298309,0.00156854853103217,0.0067736962754192,0.00371303092041248,0.00203531396380567,0.00100413377708712,"ambient",1,19.4009112668442
2013-04-05,"ambient",1.8395629436808,0.00869585844507029,NA,NA,0.989019399625204,0.0181683087386238,0.315308690491359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.412155960172181,0.587844039827819,0.0295414682311161,0.0295414682311161,0.482007046078417,0.380512129669593,0.0614926971238338,0.0759833244822677,0.0211331374441696,0.0207570949712916,0.0053469604386923,0.00459505021324885,0.0056773127541041,0.000849493538881637,0.00172186824236119,0.00706136567358037,0.00387071814564355,0.00212175089856486,0.00104677793288964,"ambient",1,18.3651643965361
2013-04-06,"ambient",1.898876896839,0.00927746721928181,NA,NA,0.9959880476009,0.0182544296125491,0.326665600060095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.410222336856269,0.589777663143731,0.029233159813857,0.029233159813857,0.481140792681966,0.380172410923483,0.0620321067477271,0.0766498448724631,0.0211078189239337,0.0207284778328725,0.00539386360043522,0.0046353576712598,0.00535559047838112,0.000806650700743572,0.00163502859140908,0.00701584223616706,0.00384576427646396,0.00210807232720878,0.00104002953152985,"ambient",1,18.1569348192376
2013-04-07,"ambient",2.1980161837452,0.00979620308918863,NA,NA,1.0029566955766,0.0183455327386954,0.484369336300252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.408288713540357,0.591711286459643,0.0289248513965978,0.0289248513965978,0.480274539285515,0.379832692177373,0.0625715163716204,0.0773163652626584,0.0210825004036977,0.0206998606944534,0.00544076676217813,0.00467566512927075,0.00541057532415255,0.000827462524573901,0.00167721280691969,0.00745599510640886,0.00408703597665027,0.00224032645355088,0.00110527786067261,"ambient",1,17.8260266220751
2013-04-08,"ambient",2.3982232146444,0.0109039440076137,NA,NA,1.00992534355229,0.0184415442786949,0.51278030643588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.406355090224446,0.593644909775554,0.0286165429793386,0.0286165429793386,0.479408285889064,0.379492973431263,0.0631109259955137,0.0779828856528537,0.0210571818834617,0.0206712435560343,0.00548766992392105,0.00471597258728171,0.00565953106054991,0.000856709388733556,0.00173649430145755,0.00745856806428302,0.00408844635464114,0.00224109955834871,0.00110565927634338,"ambient",1,17.5020362637934
2013-04-09,"ambient",2.199693766257,0.0115671806496528,NA,NA,1.01689399152799,0.018542387986154,0.403631811926081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.404421466908534,0.595578533091466,0.0283082345620795,0.0283082345620795,0.478542032492613,0.379153254685153,0.0636503356194069,0.0786494060430491,0.0210318633632257,0.0206426264176152,0.00553457308566396,0.00475628004529266,0.00546345530484944,0.000825884520605012,0.00167401429534075,0.00718335953075396,0.00393758960627128,0.00215840677903369,0.00106486232102934,"ambient",1,17.1353642517229
2013-04-10,"ambient",2.4029074597086,0.0116684638414938,NA,NA,1.02386263950368,0.0186479854677269,0.551446891394565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.402487843592622,0.597512156407378,0.0279999261448203,0.0279999261448203,0.477675779096162,0.378813535939043,0.0641897452433002,0.0793159264332444,0.0210065448429897,0.020614009279196,0.00558147624740688,0.00479658750330362,0.0056323055321196,0.00086238985353327,0.00174800823475168,0.00757938268057283,0.00415467140927633,0.00227740110857599,0.00112356885363321,"ambient",1,16.8342007907714
2013-04-11,"ambient",2.5162389355818,0.0127667580082261,NA,NA,1.03083128747938,0.0187582564410855,0.622631994124351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40055422027671,0.59944577972329,0.0276916177275611,0.0276916177275611,0.476809525699711,0.378473817192932,0.0647291548671935,0.0799824468234397,0.0209812263227538,0.0205853921407769,0.00562837940914979,0.00483689496131457,0.00584403909324917,0.00090584068070584,0.00183608023999762,0.00757514604817165,0.00415234908089543,0.00227612811422622,0.00112294081459482,"ambient",1,16.9216268906432
2013-04-12,"ambient",2.3843450910084,0.0130716351755163,NA,NA,1.03779993545507,0.0188731189882324,0.545494675526855,NA,NA,NA,NA,NA,NA,NA,NA,30,2,0.398620596960798,0.601379403039202,0.027383309310302,0.027383309310302,0.47594327230326,0.378134098446822,0.0652685644910868,0.0806489672136351,0.0209559078025178,0.0205567750023578,0.00567528257089271,0.00487720241932553,0.00597224350854374,0.000937961186371406,0.00190118641927114,0.00751225191511379,0.00411787338974232,0.00225723011495828,0.00111361737864255,"ambient",1,17.0394817551492
2013-04-13,"ambient",2.6944960759314,0.0146688379191014,NA,NA,1.04476858343077,0.0189924898027593,0.609097416174708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.396686973644887,0.603313026355114,0.0270750008930428,0.0270750008930428,0.475077018906808,0.377794379700712,0.06580797411498,0.0813154876038304,0.0209305892822818,0.0205281578639387,0.00572218573263562,0.00491750987733648,0.00585651271680281,0.000933743786240731,0.00189263802305861,0.00751595546313416,0.00411990350561343,0.00225834293175653,0.00111416639317038,"ambient",1,17.1298892816665
2013-04-14,"ambient",2.6111060500668,0.0150025141165719,NA,NA,1.05173723140647,0.0191162844298084,0.687925686950689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.394753350328975,0.605246649671025,0.0267666924757836,0.0267666924757836,0.474210765510357,0.377454660954602,0.0663473837388733,0.0819820079940257,0.0209052707620458,0.0204995407255196,0.00576908889437854,0.00495781733534744,0.00620363574014115,0.00101850275425355,0.00206443894748791,0.00771111952977647,0.00422688353313932,0.00231698449670411,0.00114309754440909,"ambient",1,17.2766602172065
2013-04-15,"ambient",2.1898276007634,0.0130061927725385,NA,NA,1.05870587938216,0.0192444174976599,0.589219199880779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392819727013063,0.607180272986937,0.0264583840585245,0.0264583840585245,0.473344512113906,0.377114942208492,0.0668867933627666,0.082648528384221,0.0208799522418098,0.0204709235871004,0.00581599205612145,0.00499812479335839,0.0058142480914737,0.000937550213599662,0.00190035340414889,0.00723724709377682,0.00396712830709193,0.00217459854569053,0.00107285062165518,"ambient",1,17.5370210632124
2013-04-16,"ambient",1.5085704876684,0.0101386212044262,NA,NA,1.06567452735786,0.0193768029400267,0.172058386864407,15.2866836099764,2.39002572396168,39.0552769175991,6.38183164177959,NA,NA,NA,NA,NA,NA,0.390886103697151,0.609113896302849,0.0261500756412653,0.0261500756412653,0.472478258717455,0.376775223462382,0.0674262029866599,0.0833150487744164,0.0208546337215739,0.0204423064486813,0.00586289521786437,0.00503843225136935,0.00541466574885382,0.000829493956998896,0.00168133038853627,0.00695303929526172,0.00381133857268379,0.0020892017287356,0.00103071961391629,"ambient",1,17.6603764479099
2013-04-17,"ambient",2.5589043289992,0.014869267057526,NA,NA,1.0755885857569,0.019288427058543,0.412592248872652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.389145648493906,0.610854351506094,0.0259367141526403,0.0259367141526403,0.471612005321004,0.376435504716271,0.0679656126105532,0.0839815691646117,0.0208293152013379,0.0204136893102622,0.00590979837960728,0.0050787397093803,0.00539039101371666,0.000831573754804799,0.00168554600363939,0.00669111611734192,0.00366776424947151,0.00201050084227882,0.000991892081759928,"ambient",1,17.7229775940061
2013-04-18,"ambient",2.8100712706716,0.0161619207097803,NA,NA,1.08550264415594,0.0192012445357824,0.432655201648527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.387405193290661,0.612594806709339,0.0257233526640153,0.0257233526640153,0.470745751924553,0.376095785970161,0.0685050222344464,0.084648089554807,0.0208039966811019,0.0203850721718431,0.0059567015413502,0.00511904716739126,0.00560913932893957,0.000861800347380863,0.00174681334405971,0.00715539572640324,0.00392226112592837,0.0021500044062136,0.00106071696237394,"ambient",1,17.7187242363191
2013-04-19,"ambient",2.5156918962396,0.0141769750556841,NA,NA,1.09541670255497,0.0191152717000614,0.307160804036787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385664738087416,0.614335261912584,0.0255099911753903,0.0255099911753903,0.469879498528102,0.375756067224051,0.0690444318583397,0.0853146099450024,0.0207786781608659,0.020356455033424,0.00600360470309311,0.00515935462540221,0.00481938693513536,0.000710738567303445,0.00144062092487746,0.00656218528707672,0.00359709025703013,0.00197176058754433,0.000972779355662807,"ambient",1,17.7174674328701
2013-04-20,"ambient",2.029267338072,0.0144005697586593,NA,NA,1.10533076095401,0.0190305249461357,0.152598056600959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38392428288417,0.61607571711583,0.0252966296867653,0.0252966296867653,0.46901324513165,0.375416348477941,0.069583841482233,0.0859811303351977,0.0207533596406299,0.0203278378950048,0.00605050786483603,0.00519966208341317,0.00476786134263222,0.00066608117055152,0.00135010328144147,0.00579592596795619,0.00317706189596036,0.00174152022413126,0.0008591889564108,"ambient",1,17.3165572251936
2013-04-21,"ambient",2.9887566885618,0.0158904811148135,NA,NA,1.11524481935305,0.0189470207261694,0.452075919050714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.382183827680925,0.617816172319075,0.0250832681981403,0.0250832681981403,0.468146991735199,0.375076629731831,0.0701232511061263,0.086647650725393,0.020728041120394,0.0202992207565857,0.00609741102657894,0.00523996954142412,0.00478646080524303,0.000653999212682444,0.00132561393736983,0.00587937640181888,0.00322280561233844,0.00176659484017844,0.000871559661554193,"ambient",1,16.8700180353249
2013-04-22,"ambient",2.7366219246834,0.0156174742683968,NA,NA,1.12515887775209,0.0188647755402593,0.49703032443424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38044337247768,0.61955662752232,0.0248699067095153,0.0248699067095153,0.467280738338748,0.37473691098572,0.0706626607300196,0.0873141711155884,0.020702722600158,0.0202706036181666,0.00614431418832186,0.00528027699943508,0.0056742525486683,0.000781607244613327,0.00158426713200303,0.00631556136930553,0.00346190228946201,0.00189765671821825,0.000936219788182602,"ambient",1,16.2128671187919
2013-04-23,"ambient",3.0927588772314,0.0180132741155592,NA,NA,1.13507293615113,0.0187838059265131,0.631620894263328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.378702917274435,0.621297082725565,0.0246565452208903,0.0246565452208903,0.466414484942297,0.37439719223961,0.0712020703539128,0.0879806915057837,0.020677404079922,0.0202419864797475,0.00619121735006477,0.00532058445744603,0.00523602715020513,0.000734765086383227,0.00148932111891593,0.00604919141162532,0.00331589044468463,0.0018176196937694,0.000896733064711019,"ambient",1,15.9297188672124
2013-04-24,"ambient",3.2970732072096,0.0180238464188794,NA,NA,1.14498699455017,0.0187041284506798,0.567478087033936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37696246207119,0.62303753792881,0.0244431837322653,0.0244431837322653,0.465548231545846,0.3740574734935,0.0717414799778061,0.088647211895979,0.020652085559686,0.0202133693413283,0.00623812051180769,0.00536089191545699,0.00478662221453303,0.000667093851651604,0.00135215592027398,0.00602284424662128,0.00330144813219416,0.0018097030776917,0.000892827356920866,"ambient",1,15.5645803912357
2013-04-25,"ambient",3.2335561095864,0.0167117230517044,NA,NA,1.15490105294921,0.018625759695331,0.544784526763003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375222006867944,0.624777993132056,0.0242298222436404,0.0242298222436404,0.464681978149395,0.37371775474739,0.0722808896016994,0.0893137322861744,0.02062676703945,0.0201847522029092,0.0062850236735506,0.00540119937346794,0.00480516896917374,0.000645604410070478,0.00130859821758288,0.00580428398218293,0.00318164337762049,0.00174403158312548,0.000860427949724525,"ambient",1,15.1121506410866
2013-04-26,"ambient",3.3409512249204,0.0175832935625529,NA,NA,1.16481511134824,0.0185487162485974,0.747003240785633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.373481551664699,0.626518448335301,0.0240164607550154,0.0240164607550154,0.463815724752944,0.37337803600128,0.0728202992255927,0.0899802526763697,0.020601448519214,0.0201561350644901,0.00633192683529352,0.0054415068314789,0.0054557724563257,0.000738029001249854,0.00149593686241177,0.0058731599483174,0.00321939803645552,0.00176472696271502,0.00087063813353157,"ambient",1,14.5594782213305
2013-04-27,"ambient",3.3517548015276,0.0180309487513505,NA,NA,1.17472916974728,0.0184730146924593,0.684775155916681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.371741096461454,0.628258903538546,0.0238030992663904,0.0238030992663904,0.462949471356493,0.37303831725517,0.0733597088494859,0.090646773066565,0.0205761299989781,0.020127517926071,0.00637882999703643,0.00548181428948985,0.00564724296837009,0.000778669317023234,0.00157831214354909,0.00621054517786788,0.00340433720976292,0.0018661021707204,0.000920652171821317,"ambient",1,14.4368879621506
2013-04-28,"ambient",3.3649665475062,0.0200853032314717,NA,NA,1.18464322814632,0.0183986715905993,0.843300451120675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.370000641258209,0.629999358741791,0.0235897377777654,0.0235897377777654,0.462083217960041,0.37269859850906,0.0738991184733792,0.0913132934567603,0.0205508114787421,0.0200989007876519,0.00642573315877935,0.00552212174750081,0.00630574679746505,0.00092350490203541,0.00187188446962539,0.00652018444452367,0.00357406731346404,0.00195914046141761,0.000966553144306582,"ambient",1,14.5209542321518
2013-04-29,"ambient",3.3214229076834,0.0188151467429686,NA,NA,1.19455728654536,0.0183257034758207,0.714236239535589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368260186054964,0.631739813945036,0.0233763762891404,0.0233763762891404,0.46121696456359,0.372358879762949,0.0744385280972725,0.0919798138469557,0.0205254929585061,0.0200702836492327,0.00647263632052226,0.00556242920551176,0.00617670571323039,0.000921413694829579,0.00186764572840947,0.00642724552077122,0.00352312244030004,0.00193121480877493,0.000952775863963409,"ambient",1,14.9093566881106
2013-04-30,"ambient",2.9475321467592,0.0179139731415613,NA,NA,1.2044713449444,0.0182541268370405,0.347235765158268,18.7019848276857,2.75423862731983,54.1954060413762,7.14718635471448,NA,NA,NA,NA,NA,NA,0.366519730851719,0.633480269148281,0.0231630148005154,0.0231630148005154,0.460350711167139,0.372019161016839,0.0749779377211658,0.092646334237151,0.0205001744382701,0.0200416665108136,0.00651953948226518,0.00560273666352271,0.00622067937805996,0.000967070149979774,0.00196018839834597,0.00704711536351012,0.00386290677652322,0.00211746906278492,0.00104466546473434,"ambient",1,15.1024495342897
2013-05-01,"ambient",3.0075306377532,0.0181557103509505,NA,NA,1.21097312124017,0.0185153892143024,0.404004894970622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365053420029666,0.634946579970334,0.0230172605224698,0.0230172605224698,0.459484457770688,0.371679442270729,0.0755173473450591,0.0933128546273463,0.0204748559180341,0.0200130493723945,0.00656644264400809,0.00564304412153367,0.00628984342407297,0.00103457327234355,0.00209701284413448,0.00751541446363175,0.0041196069543955,0.00225818037592336,0.00111408619532098,"ambient",1,15.6988226489599
2013-05-02,"ambient",3.0051381783774,0.0171603575646427,NA,NA,1.21747489753594,0.0187766745016887,0.314859444742184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363587109207614,0.636412890792386,0.0228715062444242,0.0228715062444242,0.458618204374237,0.371339723524619,0.0760567569689524,0.0939793750175417,0.0204495373977982,0.0199844322339754,0.00661334580575101,0.00568335157954462,0.00427232925480405,0.000662481565277779,0.00134280711528811,0.00635911091013536,0.00348577415868911,0.001910742186619,0.000942675578809434,"ambient",1,16.53122247328
2013-05-03,"ambient",3.611202280101,0.0190604943027151,NA,NA,1.22397667383171,0.0190379817559148,0.63782614494891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.362120798385562,0.637879201614438,0.0227257519663786,0.0227257519663786,0.457751950977786,0.371000004778509,0.0765961665928456,0.094645895407737,0.0204242188775622,0.0199558150955563,0.00666024896749392,0.00572365903755558,0.00446043763137969,0.000651490623918045,0.00132052919083692,0.00566787964874067,0.00310687275207779,0.00170304574123202,0.000840207350367647,"ambient",1,16.6622395149631
2013-05-04,"ambient",2.955830627646,0.0190161456408581,NA,NA,1.23047845012748,0.0192993100847062,0.568295718894705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36065448756351,0.63934551243649,0.022579997688333,0.022579997688333,0.456885697581335,0.370660286032398,0.0771355762167389,0.0953124157979323,0.0203989003573262,0.0199271979571371,0.00670715212923684,0.00576396649556653,0.00607096066805215,0.000851375296425476,0.00172568244271264,0.00593752519233321,0.00325468012344514,0.00178406699134969,0.00088017964719838,"ambient",1,16.498803391325
2013-05-05,"ambient",3.5902149510708,0.0199895041853633,NA,NA,1.23698022642324,0.0195606586434011,0.299193469258562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.359188176741458,0.640811823258542,0.0224342434102874,0.0224342434102874,0.456019444184883,0.370320567286288,0.0776749858406322,0.0959789361881277,0.0203735818370902,0.019898580818718,0.00675405529097975,0.00580427395357749,0.00475724092002118,0.000644961237649814,0.00130729454884991,0.0059056705297817,0.0032372188523453,0.00177449552004846,0.000875457507125203,"ambient",1,16.7251132924999
2013-05-06,"ambient",3.4584904573674,0.0195473680116683,NA,NA,1.24348200271901,0.0198220266318204,0.543303795628702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.357721865919405,0.642278134080595,0.0222884891322419,0.0222884891322419,0.455153190788432,0.369980848540178,0.0782143954645255,0.096645456578323,0.0203482633168542,0.0198699636802989,0.00680095845272267,0.00584458141158844,0.00434106687572094,0.000589094284582019,0.00119405586264217,0.00530439566744101,0.00290762743508035,0.00159382855866605,0.000786324429106832,"ambient",1,16.3609011679124
2013-05-07,"ambient",2.982874520301,0.0204328935952076,NA,NA,1.24998377901478,0.0200834132913819,0.333415329591841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.356255555097353,0.643744444902647,0.0221427348541963,0.0221427348541963,0.454286937391981,0.369641129794068,0.0787538050884187,0.0973119769685183,0.0203229447966183,0.0198413465418798,0.00684786161446558,0.0058848888695994,0.00537596797886269,0.00071040949451214,0.00143995391569747,0.00541109885626011,0.00296611724969304,0.00162589000360774,0.000802142126219259,"ambient",1,15.6629383352431
2013-05-08,"ambient",3.7397625068466,0.0221123134668017,NA,NA,1.25648555531055,0.0203448179024348,0.536640829594638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.354789244275301,0.645210755724699,0.0219969805761507,0.0219969805761507,0.45342068399553,0.369301411047958,0.079293214712312,0.0979784973587137,0.0202976262763823,0.0198127294034606,0.0068947647762085,0.00592519632761035,0.00496579924232183,0.00066292214574896,0.00134370014329457,0.00556001025945139,0.0030477436796317,0.00167063388434313,0.000824216775518257,"ambient",1,15.1262913651972
2013-05-09,"ambient",3.520686402012,0.021975485653046,NA,NA,1.26298733160632,0.0206062397817973,0.615164993064365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.353322933453249,0.646677066546751,0.0218512262981051,0.0218512262981051,0.452554430599079,0.368961692301848,0.0798326243362053,0.098645017748909,0.0202723077561463,0.0197841122650415,0.00694166793795141,0.00596550378562131,0.00485823184036369,0.000661812825178296,0.00134145162253038,0.00560847012067248,0.00307430716222624,0.00168519477225677,0.000831400472794681,"ambient",1,14.2961463291443
2013-05-10,"ambient",3.6134766983172,0.0226031489022383,NA,NA,1.26948910790209,0.0208676782804782,0.631528249019612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.351856622631197,0.648143377368803,0.0217054720200595,0.0217054720200595,0.451688177202628,0.368621973555737,0.0803720339600986,0.0993115381391043,0.0202469892359103,0.0197554951266224,0.00698857109969433,0.00600581124363226,0.0048249203488435,0.000634824528711527,0.00128674809804832,0.00544515227580157,0.00298478377895005,0.00163612214238249,0.000807190210366608,"ambient",1,14.1714760065704
2013-05-11,"ambient",3.3647865311346,0.0215168557630233,NA,NA,1.27599088419786,0.0211291327815666,0.494875951366243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.350390311809144,0.649609688190856,0.0215597177420139,0.0215597177420139,0.450821923806177,0.368282254809627,0.0809114435839919,0.0999780585292997,0.0202216707156743,0.0197268779882033,0.00703547426143724,0.00604611870164322,0.00538417788317398,0.000707794302449547,0.00143465309120129,0.00538911849355457,0.00295406861877587,0.00161928549444095,0.000798883753873078,"ambient",1,14.1308238681177
2013-05-12,"ambient",3.5377885338276,0.0250938160347209,NA,NA,1.28249266049363,0.0213906026982767,0.411869865369909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348924000987092,0.651075999012908,0.0214139634639683,0.0214139634639683,0.449955670409725,0.367942536063517,0.0814508532078851,0.100644578919495,0.0201963521954384,0.0196982608497842,0.00708237742318016,0.00608642615965417,0.00523578542322942,0.00069930073621052,0.0014174371839554,0.00569917117444754,0.00312402533727977,0.00171244800502278,0.000844846010948411,"ambient",1,13.8351013014748
2013-05-13,"ambient",2.7731402418408,0.0210335982718772,NA,NA,1.2889944367894,0.0216520874721329,0.489411484384322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34745769016504,0.65254230983496,0.0212682091859227,0.0212682091859227,0.449089417013274,0.367602817317407,0.0819902628317784,0.10131109930969,0.0201710336752024,0.019669643711365,0.00712928058492307,0.00612673361766513,0.00510629924524068,0.00067805649042827,0.00137437647722709,0.00523447291933334,0.00286929897817771,0.00157281864918315,0.000775959070179172,"ambient",1,13.9370524270182
2013-05-14,"ambient",3.702311967198,0.0238844293267099,NA,NA,1.29549621308517,0.0219135865712846,0.361700033106932,21.9963396044261,3.54595913268013,70.9948703961447,8.28266914759326,NA,NA,NA,NA,NA,NA,0.345991379342988,0.654008620657012,0.0211224549078771,0.0211224549078771,0.448223163616823,0.367263098571297,0.0825296724556717,0.101977619699886,0.0201457151549664,0.0196410265729459,0.00717618374666599,0.00616704107567608,0.0049778401535496,0.00066259733015515,0.00134304176317747,0.00573127972769676,0.00314162577966405,0.00172209576366571,0.000849605787817643,"ambient",1,14.2043056701516
2013-05-15,"ambient",3.7389999234822,0.0243191652918641,NA,NA,1.30777926382144,0.02183746759904,0.658094176755845,NA,NA,NA,NA,NA,NA,NA,NA,25.6706052740741,1.48446680682191,0.344933761535143,0.655066238464857,0.0209849369967662,0.0209849369967662,0.447356910220372,0.366923379825187,0.083069082079565,0.102644140090081,0.0201203966347304,0.0196124094345268,0.0072230869084089,0.00620734853368704,0.00415848023570285,0.000543113500916183,0.00110085579986439,0.00462268693948627,0.00253394584637429,0.00138899337904787,0.000685267822485939,"ambient",1,14.0752145917974
2013-05-16,"ambient",3.8793670766916,0.0277949557747883,NA,NA,1.32006231455771,0.0217690782316984,0.471206998301153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.343876143727297,0.656123856272703,0.0208474190856552,0.0208474190856552,0.446490656823921,0.366583661079076,0.0836084917034583,0.103310660480276,0.0200950781144944,0.0195837922961077,0.00726999007015182,0.00624765599169799,0.00512713270801819,0.00066081889855592,0.00133943699780638,0.00478442060922141,0.00262260085719571,0.00143759000680398,0.000709243246548373,"ambient",1,13.669324958523
2013-05-17,"ambient",4.3307899087908,0.0289818519070538,NA,NA,1.33234536529398,0.0217084915222878,0.486645930390976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.342818525919452,0.657181474080548,0.0207099011745442,0.0207099011745442,0.44562440342747,0.366243942332966,0.0841479013273515,0.103977180870472,0.0200697595942585,0.0195551751576886,0.00731689323189473,0.00628796344970895,0.00505576911503528,0.000648010194166967,0.00131347458572945,0.00504774972686423,0.00276694585235011,0.00151671334042022,0.00074827919542539,"ambient",1,13.7372464735749
2013-05-18,"ambient",4.3416945914706,0.0264079153606031,NA,NA,1.34462841603025,0.0216557729597773,0.692253198018281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.341760908111607,0.658239091888393,0.0205723832634333,0.0205723832634333,0.444758150031019,0.365904223586856,0.0846873109512448,0.104643701260667,0.0200444410740225,0.0195265580192694,0.00736379639363765,0.0063282709077199,0.00400404233054161,0.000513542336896702,0.00104091697056873,0.0046517993042788,0.00254990391509273,0.00139774086345999,0.000689583443917791,"ambient",1,13.8433929546929
